,EventTemplate,Occurrences
412,Session: {30546354_3301471014} initialized by client WindowsUpdateAgent.,1
413,Session: {30546354_3306751316} initialized by client WindowsUpdateAgent.,1
414,Session: {30546354_3307521360} initialized by client WindowsUpdateAgent.,1
415,Session: {30546354_3308511417} initialized by client WindowsUpdateAgent.,1
416,Session: {30546354_3309061448} initialized by client WindowsUpdateAgent.,1
417,Session: {30546354_3309721486} initialized by client WindowsUpdateAgent.,1
418,Session: {30546354_3310261517} initialized by client WindowsUpdateAgent.,1
419,Session: {30546354_3311291576} initialized by client WindowsUpdateAgent.,1
420,Session: {30546354_3311811605} initialized by client WindowsUpdateAgent.,1
421,Session: {30546354_3311911611} initialized by client WindowsUpdateAgent.,1
422,Session: {30546354_3312101622} initialized by client WindowsUpdateAgent.,1
423,Session: {30546354_3312401639} initialized by client WindowsUpdateAgent.,1
424,Session: {30546354_3312641653} initialized by client WindowsUpdateAgent.,1
425,Session: {30546354_3313121680} initialized by client WindowsUpdateAgent.,1
426,Session: {30546354_3313241687} initialized by client WindowsUpdateAgent.,1
427,Session: {30546354_3313271689} initialized by client WindowsUpdateAgent.,1
428,Session: {30546354_3315431812} initialized by client WindowsUpdateAgent.,1
429,Session: {30546354_3319352037} initialized by client WindowsUpdateAgent.,1
430,Session: {30546354_3321642168} initialized by client WindowsUpdateAgent.,1
431,Session: {30546354_3321782176} initialized by client WindowsUpdateAgent.,1
432,Session: {30546354_3327172484} initialized by client WindowsUpdateAgent.,1
433,Session: {30546354_3328072535} initialized by client WindowsUpdateAgent.,1
434,Session: {30546354_3328272547} initialized by client WindowsUpdateAgent.,1
435,Session: {30546354_3328722573} initialized by client WindowsUpdateAgent.,1
436,Session: {30546354_3329762632} initialized by client WindowsUpdateAgent.,1
437,Session: {30546354_3330712686} initialized by client WindowsUpdateAgent.,1
438,Session: {30546354_3332522790} initialized by client WindowsUpdateAgent.,1
439,Session: {30546354_3334232888} initialized by client WindowsUpdateAgent.,1
440,Session: {30546354_3336152998} initialized by client WindowsUpdateAgent.,1
441,Session: {30546354_3336463015} initialized by client WindowsUpdateAgent.,1
442,Session: {30546354_3336883039} initialized by client WindowsUpdateAgent.,1
443,Session: {30546354_3337033048} initialized by client WindowsUpdateAgent.,1
444,Session: {30546354_3337223059} initialized by client WindowsUpdateAgent.,1
445,Session: {30546354_3337373067} initialized by client WindowsUpdateAgent.,1
446,Session: {30546354_3337653083} initialized by client WindowsUpdateAgent.,1
447,Session: {30546354_3337743089} initialized by client WindowsUpdateAgent.,1
448,Session: {30546354_3337823093} initialized by client WindowsUpdateAgent.,1
449,Session: {30546354_3337953101} initialized by client WindowsUpdateAgent.,1
450,Session: {30546354_3338053106} initialized by client WindowsUpdateAgent.,1
451,Session: {30546354_3338453129},1
452,Session: {30546354_3338913155} initialized by client WindowsUpdateAgent.,1
453,Session: {30546354_3339973216} initialized by client WindowsUpdateAgent.,1
454,Session: {30546354_3341763318} initialized by client WindowsUpdateAgent.,1
455,Session: {30546354_3341883325} initialized by client WindowsUpdateAgent.,1
456,Session: {30546354_3342443357} initialized by client WindowsUpdateAgent.,1
457,Session: {30546354_3342893383} initialized by client WindowsUpdateAgent.,1
458,Session: {30546354_3343043392} initialized by client WindowsUpdateAgent.,1
459,Session: {30546354_3343473416} initialized by client WindowsUpdateAgent.,1
460,Session: {30546354_3343653427} initialized by client WindowsUpdateAgent.,1
461,Session: {30546354_3344023448} initialized by client WindowsUpdateAgent.,1
462,Session: {30546354_3344103452} initialized by client WindowsUpdateAgent.,1
463,Session: {30546354_3344683485} initialized by client WindowsUpdateAgent.,1
464,Session: {30546354_3345573536} initialized by client WindowsUpdateAgent.,1
465,Session: {30546354_3345633540} initialized by client WindowsUpdateAgent.,1
466,Session: {30546354_3347003618} initialized by client WindowsUpdateAgent.,1
467,Session: {30546354_3350523820} initialized by client WindowsUpdateAgent.,1
468,Session: {30546354_3350703830} initialized by client WindowsUpdateAgent.,1
469,Session: {30546354_3350783834} initialized by client WindowsUpdateAgent.,1
470,Session: {30546354_3350953844} initialized by client WindowsUpdateAgent.,1
471,Session: {30546354_3351103853} initialized by client WindowsUpdateAgent.,1
472,Session: {30546354_3351293864} initialized by client WindowsUpdateAgent.,1
473,Session: {30546354_3351423871} initialized by client WindowsUpdateAgent.,1
474,Session: {30546354_3351723888} initialized by client WindowsUpdateAgent.,1
475,Session: {30546354_3352763948} initialized by client WindowsUpdateAgent.,1
476,Session: {30546354_3355304093} initialized by client WindowsUpdateAgent.,1
477,Session: {30546354_3355724117} initialized by client WindowsUpdateAgent.,1
478,Session: {30546354_3355864125} initialized by client WindowsUpdateAgent.,1
479,Session: {30546354_3356114139} initialized by client WindowsUpdateAgent.,1
480,Session: {30546354_3356384155} initialized by client WindowsUpdateAgent.,1
481,Session: {30546354_3356844181} initialized by client WindowsUpdateAgent.,1
482,Session: {30546354_3357084195} initialized by client WindowsUpdateAgent.,1
483,Session: {30546354_3357894241} initialized by client WindowsUpdateAgent.,1
484,Session: {30546354_3360174372} initialized by client WindowsUpdateAgent.,1
485,Session: {30546354_3363894584} initialized by client WindowsUpdateAgent.,1
