,LineId,Date,Time,Level,Component,Content,EventId,EventTemplate
469,470,2016-09-28,04:30:37,Info,CBS,Session: 30546174_27818598 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
470,471,2016-09-28,04:30:37,Info,CBS,"Read out cached package applicability for package: Package_for_KB3138612~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
471,472,2016-09-28,04:30:37,Info,CBS,Session: 30546174_28288625 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
472,473,2016-09-28,04:30:37,Info,CBS,"Read out cached package applicability for package: Microsoft-Hyper-V-Integration-Services-Package~31bf3856ad364e35~amd64~~6.3.9600.17681, ApplicableState: 112, CurrentState:0",E29,Please provide the output of the template delimited by backticks.
473,474,2016-09-28,04:30:37,Info,CBS,Session: 30546174_28528638 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
474,475,2016-09-28,04:30:37,Info,CBS,"Read out cached package applicability for package: Package_for_KB3107998~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
475,476,2016-09-28,04:30:37,Info,CBS,Session: 30546174_30478750 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
476,477,2016-09-28,04:30:38,Info,CBS,"Read out cached package applicability for package: Package_for_KB3071756~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
477,478,2016-09-28,04:30:38,Info,CBS,Session: 30546174_35199020 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
478,479,2016-09-28,04:30:38,Info,CBS,"Read out cached package applicability for package: Package_for_KB2840631~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
479,480,2016-09-28,04:30:38,Info,CBS,Session: 30546174_35469035 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
480,481,2016-09-28,04:30:38,Info,CBS,"Read out cached package applicability for package: Package_for_KB2631813~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
481,482,2016-09-28,04:30:38,Info,CBS,Session: 30546174_35509038 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
482,483,2016-09-28,04:30:38,Info,CBS,"Read out cached package applicability for package: Package_for_KB2640148~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
483,484,2016-09-28,04:30:38,Info,CBS,Session: 30546174_35659046 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
484,485,2016-09-28,04:30:38,Info,CBS,"Read out cached package applicability for package: Package_for_KB3093513~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Can you please provide the template of this log message?
485,486,2016-09-28,04:30:38,Info,CBS,Session: 30546174_35689048 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
486,487,2016-09-28,04:30:38,Info,CBS,"Read out cached package applicability for package: Package_for_KB2894844~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
487,488,2016-09-28,04:30:38,Info,CBS,Session: 30546174_36019067 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
488,489,2016-09-28,04:30:38,Info,CBS,"Read out cached package applicability for package: Package_for_KB3108670~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
489,490,2016-09-28,04:30:38,Info,CBS,Session: 30546174_40939348 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
490,491,2016-09-28,04:30:38,Info,CBS,"Read out cached package applicability for package: Package_for_KB2547666~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Can you please provide the template of this log message?
491,492,2016-09-28,04:30:38,Info,CBS,Session: 30546174_41309369 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
492,493,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB2798162~31bf3856ad364e35~amd64~~6.1.1.5, ApplicableState: 80, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
493,494,2016-09-28,04:30:39,Info,CBS,Session: 30546174_43049469 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
494,495,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB2574819~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
495,496,2016-09-28,04:30:39,Info,CBS,Session: 30546174_43479493 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
496,497,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Microsoft-Windows-RDP-BlueIP-Package-TopLevel~31bf3856ad364e35~amd64~~7.2.7601.16415, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
497,498,2016-09-28,04:30:39,Info,CBS,Session: 30546174_43599500 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
498,499,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB2857650~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
499,500,2016-09-28,04:30:39,Info,CBS,Session: 30546174_44439548 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
500,501,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB3118401~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
501,502,2016-09-28,04:30:39,Info,CBS,Session: 30546174_44469550 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
502,503,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB2585542~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 80, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
503,504,2016-09-28,04:30:39,Info,CBS,Session: 30546174_44629559 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
504,505,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB2931356~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Can you please provide the template of this log message?
505,506,2016-09-28,04:30:39,Info,CBS,Session: 30546174_45239594 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
506,507,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB2900986~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
507,508,2016-09-28,04:30:39,Info,CBS,Session: 30546174_45309598 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
508,509,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB2985461~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Can you please provide the template of this log message?
509,510,2016-09-28,04:30:39,Info,CBS,Session: 30546174_46439663 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
510,511,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB3092601~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
511,512,2016-09-28,04:30:39,Info,CBS,Session: 30546174_46879688 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
512,513,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB2836942~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
513,514,2016-09-28,04:30:39,Info,CBS,Session: 30546174_46979694 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
514,515,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB2937610~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
515,516,2016-09-28,04:30:39,Info,CBS,Session: 30546174_48029754 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
516,517,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB3035126~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
517,518,2016-09-28,04:30:39,Info,CBS,Session: 30546174_48659790 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
518,519,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB3076895~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
519,520,2016-09-28,04:30:39,Info,CBS,Session: 30546174_48769796 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
520,521,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB3021674~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
521,522,2016-09-28,04:30:39,Info,CBS,Session: 30546174_48809798 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
522,523,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB2919469~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
523,524,2016-09-28,04:30:39,Info,CBS,Session: 30546174_49059813 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
524,525,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB2823180~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 0, CurrentState:0",E29,Please provide the output of the template delimited by backticks.
525,526,2016-09-28,04:30:39,Info,CBS,Session: 30546174_49089814 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
526,527,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB2809215~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:0",E29,Please provide the output of the template delimited by backticks.
527,528,2016-09-28,04:30:39,Info,CBS,Session: 30546174_49109815 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
528,529,2016-09-28,04:30:39,Info,CBS,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],E21,Please provide the output of the abstracted log message.
529,530,2016-09-28,04:30:39,Info,CBS,Session: 30546174_49119816 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
530,531,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB2809900~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 0, CurrentState:0",E29,Please provide the output of the template delimited by backticks.
531,532,2016-09-28,04:30:39,Info,CBS,Session: 30546174_49199821 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
532,533,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB3150220~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
533,534,2016-09-28,04:30:39,Info,CBS,Session: 30546174_49409833 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
534,535,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB3175024~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
535,536,2016-09-28,04:30:39,Info,CBS,Session: 30546174_49899861 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
536,537,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB3126446~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
537,538,2016-09-28,04:30:39,Info,CBS,Session: 30546174_50419890 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
538,539,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB2968294~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
539,540,2016-09-28,04:30:39,Info,CBS,Session: 30546174_50799912 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
540,541,2016-09-28,04:30:40,Info,CBS,"Read out cached package applicability for package: Package_for_KB3080079~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
541,542,2016-09-28,04:30:42,Info,CBS,Session: 30546174_79961580 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
542,543,2016-09-28,04:30:42,Info,CBS,"Read out cached package applicability for package: Package_for_KB2868626~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
543,544,2016-09-28,04:30:43,Info,CBS,Session: 30546174_84291828 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted variables.
544,545,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB2929733~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Can you please provide the template of this log message?
545,546,2016-09-28,04:30:43,Info,CBS,Session: 30546174_84441836 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
546,547,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB2893294~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
547,548,2016-09-28,04:30:43,Info,CBS,Session: 30546174_84491839 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted variables.
548,549,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB3145739~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
549,550,2016-09-28,04:30:43,Info,CBS,Session: 30546174_84891862 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
550,551,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB2972211~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
551,552,2016-09-28,04:30:43,Info,CBS,Session: 30546174_85221881 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted variables.
552,553,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB947821~31bf3856ad364e35~amd64~~6.1.34.0, ApplicableState: 112, CurrentState:0",E29,Please provide the output of the template delimited by backticks.
553,554,2016-09-28,04:30:43,Info,CBS,Session: 30546174_85241882 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
554,555,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB3020370~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
555,556,2016-09-28,04:30:43,Info,CBS,Session: 30546174_85811915 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
556,557,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB3003743~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
557,558,2016-09-28,04:30:43,Info,CBS,Session: 30546174_88182050 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
558,559,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB3020387~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:0",E29,Please provide the output of the template delimited by backticks.
559,560,2016-09-28,04:30:43,Info,CBS,Session: 30546174_88262055 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
560,561,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB2884256~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
561,562,2016-09-28,04:30:43,Info,CBS,Session: 30546174_88342059 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
562,563,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB3163245~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
563,564,2016-09-28,04:30:43,Info,CBS,Session: 30546174_88462066 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
564,565,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB2660075~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Can you please provide the template of this log message?
565,566,2016-09-28,04:30:43,Info,CBS,Session: 30546174_88482067 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
566,567,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB3022777~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
567,568,2016-09-28,04:30:43,Info,CBS,Session: 30546174_88742082 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
568,569,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB3161561~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
569,570,2016-09-28,04:30:43,Info,CBS,Session: 30546174_89042099 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
570,571,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB2800095~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
571,572,2016-09-28,04:30:43,Info,CBS,Session: 30546174_89092102 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
572,573,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB2818604~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:0",E29,Please provide the output of the template delimited by backticks.
573,574,2016-09-28,04:30:43,Info,CBS,Session: 30546174_89122104 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
574,575,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB2570947~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Can you please provide the template of this log message?
575,576,2016-09-28,04:30:43,Info,CBS,Session: 30546174_89272113 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
576,577,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB3035132~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
577,578,2016-09-28,04:30:43,Info,CBS,Session: 30546174_89322115 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
578,579,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB2972100~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,Can you please provide the template of this log message?
579,580,2016-09-28,04:30:43,Info,CBS,Session: 30546174_89562129 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted variables.
580,581,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB2966583~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
581,582,2016-09-28,04:30:43,Info,CBS,Session: 30546174_89962152 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
582,583,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB2685811~31bf3856ad364e35~amd64~~6.1.1.11, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
583,584,2016-09-28,04:30:43,Info,CBS,Session: 30546174_90352174 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
584,585,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB3110329~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
585,586,2016-09-28,04:30:43,Info,CBS,Session: 30546174_90632190 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
586,587,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB2545698~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
587,588,2016-09-28,04:30:43,Info,CBS,Session: 30546174_90692194 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
588,589,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB3124280~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
589,590,2016-09-28,04:30:43,Info,CBS,Session: 30546174_90722196 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted variables.
590,591,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Microsoft-Hyper-V-Integration-Services-Package~31bf3856ad364e35~amd64~~6.3.9600.17388, ApplicableState: 112, CurrentState:0",E29,Please provide the output of the template delimited by backticks.
591,592,2016-09-28,04:30:43,Info,CBS,Session: 30546174_90802200 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
592,593,2016-09-28,04:30:43,Info,CBS,Session: 30546174_90832202 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
593,594,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB2676562~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
594,595,2016-09-28,04:30:43,Info,CBS,Session: 30546174_90912206 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
595,596,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB2970228~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
596,597,2016-09-28,04:30:43,Info,CBS,Session: 30546174_91002212 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
597,598,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB2512715~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 0, CurrentState:0",E29,Please provide the output of the template delimited by backticks.
598,599,2016-09-28,04:30:43,Info,CBS,Session: 30546174_91262226 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted variables.
599,600,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB2965788~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
600,601,2016-09-28,04:30:43,Info,CBS,Session: 30546174_91282228 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
601,602,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB3030377~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
602,603,2016-09-28,04:30:43,Info,CBS,Session: 30546174_91382233 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
603,604,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB3021917~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
604,605,2016-09-28,04:30:43,Info,CBS,Session: 30546174_91422236 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
605,606,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB2853952~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
606,607,2016-09-28,04:30:43,Info,CBS,Session: 30546174_91472238 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
607,608,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB2706045~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0",E29,Please provide the output of the template delimited by backticks.
608,609,2016-09-28,04:30:43,Info,CBS,Session: 30546174_91532242 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
609,610,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB2510531~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
610,611,2016-09-28,04:30:43,Info,CBS,Session: 30546174_91592245 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
611,612,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB2847927~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
612,613,2016-09-28,04:30:43,Info,CBS,Session: 30546174_91672250 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
613,614,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB2604115~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
614,615,2016-09-28,04:30:43,Info,CBS,Session: 30546174_92052272 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
615,616,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB3013531~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",E29,Please provide the output of the template delimited by backticks.
616,617,2016-09-28,04:30:44,Info,CBS,Session: 30546174_92302286 initialized by client WindowsUpdateAgent.,E36,"
Session: {session} initialized by client WindowsUpdateAgent.
"
